state,datacenter_name,metadata
Texas,2323 Bryan Street (DFW10),"Digital Realty | 2323 Bryan Street | 75201 | Dallas | Texas, | USA | 2323 Bryan Street is located in downtown Dallas and consists of over 477,000 square feet."
California,CalEthos Site 2 - Building 1,"CalEthos, Inc. | E Hoober Rd | 92233 | Calipatria | California, | USA | Calethos, Inc. is developing a large-scale, clean-energy powered data center campus in Southern California's Lithium Valley."
California,CalEthos Site 1 - Building 1,"CalEthos, Inc. | Hwy 111 & E Hoober Rd | 92233 | Calipatria | California, | USA | Calethos, Inc. is developing a large-scale, clean-energy powered data center campus in Southern California's Lithium Valley."
California,CalEthos Site 2 - Building 2,"CalEthos, Inc. | E Hoober Rd | 92233 | Calipatria | California, | USA | Calethos, Inc. is developing a large-scale, clean-energy powered data center campus in Southern California's Lithium Valley."
California,CalEthos Site 1 - Building 2,"CalEthos, Inc. | Hwy 111 | 92233 | Calipatria | California, | USA | Calethos, Inc. is developing a large-scale, clean-energy powered data center campus in Southern California's Lithium Valley."
California,CalEthos Site 2 - Building 5,"CalEthos, Inc. | W Sinclair Rd | 92233 | Calipatria | California, | USA | Calethos, Inc. is developing a large-scale, clean-energy powered data center campus in Southern California's Lithium Valley."
California,Imperial Data Center,"Imperial Valley Computer Manufacturing | 2304 Clark Rd | 92243 | Imperial | California, | USA | A proposed 950,000 sq ft, 330MW data center in Imperial, California, featuring a significant Battery Energy Storage System and emergency generators, with potential for early 2027 operation."
California,NYGC Buena Vista,"NewYork GreenCloud | 4655 Coal Mine Rd | 95640 | Buena Vista | California, | USA | NYGC Buena Vista is a carbon-negative AI Factory in California, featuring behind-the-meter, liquid-cooled GPU infrastructure powered by on-site biomass-to-pyrolysis energy."
California,Centersquare - Los Angeles LAX4-A,"Csquare | 2301 W 120th St | 90250 | Hawthorne | California, | USA | Evoque Hawthorne is a massive data center with more than 288,000 total square feet, located less than 6 miles from Los Angeles International Airport (LAX), with easy access from downtown Los Angeles."
California,NYGC Loyalton,"NewYork GreenCloud | 100 Railroad Ave | 96118 | Loyalton | California, | USA | NYGC Loyalton is an 18MW biomass-powered data center in Loyalton, California, featuring a 72 MWh battery storage system and designed as an AI Factory."
California,720 2nd Street (OAK10),"Digital Realty | 720 2nd street | 94607 | Oakland | California, | USA | The 720 2nd Street Oakland facility is located in the East Bay near Jack London Square in Oakland, California."
California,3015 Winona Avenue (BUR10),"Digital Realty | 3015 Winona Avenue | 91504 | Burbank | California, | USA | Please see the profile for further details."
California,EdgeConneX Arcata - EDCACV01,"EdgeConneX | 1296 11th St | 95521 | Arcata | California, | USA | EdgeConneX Arcata - EDCACV01 is a colocation data center in Arcata, California, serving as a terminal for transpacific fiber optic cables connecting the US to Singapore and improving regional broadband connectivity."
California,Lumen Tustin,"Lumen | 14452 Franklin Avenue | 92780 | Tustin | California, | USA | For all information regarding Products and Services for Level 3 Communications go to www.level3.com"
California,Astound Mountain View DC,"Astound Business | 1555 Plymouth St | 94043 | Mountain View | California, | USA | Carrier neutral facility in Mountain View, near Google, with convenient access to Highway 101."
California,Lumen Emeryville 1,"Lumen | 5000 Hollis Street | 94608 | Emeryville | California, | USA | For all information regarding Products and Services for Level 3 Communications go to www.level3.com"
California,Lumen Oakland,"Lumen | 1313 53rd Street | 94608 | Emeryville | California, | USA | Please see the profile for further details."
California,Impulse Goleta,"Impulse Advanced Communications | 6144 Calle Real #200 | 93117 | Goleta | California, | USA | Dedicated data center with adjacent incubator and office space.      Dedicated data center with adjacent incubator and office space."
California,Got.Net Santa Cruz,"Got.Net | 303 Potrero St | 95060 | Santa Cruz | California, | USA | Fire protection, Environmental Controls, Catastrophe Planning, IP Transit services, Remore hands. The only datacenter in Santa Cruz County!"
California,Lumen Manchester 1,"Lumen | 19700 State Hwy | 95459 | Manchester | California, | USA | For all information regarding Products and Services for Level 3 Communications go to www.level3.com"
California,Lumen San Bernardino,"Lumen | 5705 Industrial Parkway | 92407 | San Bernardino | California, | USA | For all information regarding Products and Services for Level 3 Communications go to www.level3.com"
Missouri,Iron Mountain Data Centers KCM-1,"Iron Mountain Data Centers | 6301 Winchester Ave | 64133 | Kansas City | Missouri, | USA | Underground colocation facility located 110 feet beneath the Earth's surface with quick connectivity on-site."
Missouri,Netrality - 1102 Grand Kansas City Data Center,"Netrality | 1102 Grand Ave. | 64106 | Kansas City | Missouri, | USA | 1102 Grand is Kansas City's Carrier Hotel and largest neutral hub for voice and data traffic in the area providing the necessary infrastructure for carriers, service providers, and corporate customers to do business together reliably and cost effectively."
Missouri,IP Pathways Kansas City,"IP Pathways | 324 East 11th St. | 64106 | Kansas City | Missouri, | USA | IP Pathways KC data center offers hybrid strategies, customizable options, competitive pricing, and certified engineers' support for workload division and migration."
Missouri,TierPoint Kansas City,"TierPoint | 10801 N. Amity Avenue | 64153 | Kansas City | Missouri, | USA | TierPoint Kansas City is located near the Kansas City International Airport, and the co-location data center is carrier neutral."
Missouri,LightEdge - Kansas City,"LightEdge | 9050 NE Underground Dr. | 64161 | Kansas City | Missouri, | USA | LightEdge Solutions Kansas City Data Center is home to one of the world's most advanced telecommunications networks, Kansas City is a major focal point for both long-haul and transcontinental fiber."
Missouri,1530 Swift,"NOCIX | 1530 Swift St. | 64116 | Kansas City | Missouri, | USA | Campus consisting of roughly 175,000 sq ft of data center space. 20 MW power and a large peering ecosystem."
Missouri,SubTropolis Technology Center,"Hunt Midwest | 8300 NE Underground Dr | 64161 | Kansas City | Missouri, | USA | The SubTropolis Technology Center (STC) in Kansas City, Missouri, is a state-of-the-art underground data center developed by Hunt Midwest."
Missouri,Patmos Kansas City,"Patmos Hosting, Inc. | 1601 McGee St | 64108 | Kansas City | Missouri, | USA | Patmos is transforming the former Kansas City Star printing press into a cutting-edge 100MW data center. Located at 1601 McGee Street in Kansas City, Missouri, this 400,000-square-foot facility is part of a billion-dollar retrofit project."
Missouri,Rackspace Kansas City,"Rackspace Hosting | 10828 NW Airworld Drive | 64153 | Kansas City | Missouri, | USA | Rackspace Kansas City Data Center offers reliability, scalability, and a central US location, ideal for businesses seeking geographic redundancy and connectivity options."
Missouri,Cogent Data Center - Kansas City,"Cogent Communications, Inc. | 101 Holmes St | 64106 | Kansas City | Missouri, | USA | Please see the profile for further details about Cogent Data Center - Kansas City."
Missouri,Lambda Kansas City,"Lambda | 11155 N Airworld Dr | 64153 | Kansas City | Missouri, | USA | Please see the profile for further details about 11155 N Airworld Dr."
Missouri,Edged Kansas City,"Edged Energy | 3420 N Arlington Ave | 64161 | Kansas City | Missouri, | USA | The Edged Kansas City Data Center is a cutting-edge facility that showcases the latest in sustainable technology infrastructure. This data center is an 18MW waterless-cooled development by Edged Energy, in partnership with Evergy, the local utility provider."
Missouri,Joes Datacenter,"Joes Datacenter, LLC | 1325 Tracy Ave | 64106 | Kansas City | Missouri, | USA | We have all the infrastructure in place as the other datacenters but still keep costs lower than the industry standard."
Missouri,Nebius Kansas City,"Nebius | 1601 McGee St | 64108 | Kansas City | Missouri, | USA | Nebius is set to deploy a cutting-edge GPU cluster at the Patmos data center in Kansas City, Missouri. This facility will initially operate at 5MW, with the potential to expand up to 40MW, accommodating approximately 35,000 GPUs."
Missouri,NOCIX Clay,"NOCIX | 201 E 16th Ave | 64116 | Kansas City | Missouri, | USA | Please see the profile for further details about NOCIX Clay."
Missouri,Nebius Independence Campus,"Nebius | MO-78 & Little Blue Pkwy | 64056 | Independence | Missouri, | USA | Nebius is developing an 800MW, 2.5 million sq ft AI-focused data center campus in Independence, Missouri, with up to four data center buildings planned on 400 acres, utilizing a closed-loop cooling system and powered by a new private facility."
Missouri,Windstream Kansas City,"Windstream | 1201 Troost Ave | 64106 | Kansas City | Missouri, | USA | Please see the profile for further details about Windstream Kansas City."
Missouri,Oak Tower,"Unknown Company | 324 E 11th St | 64106 | Kansas City | Missouri, | USA | Please see the profile for further details."
Missouri,Meta Kansas City Campus,"Meta | 1800 NW 128 St | 64165 | Kansas City | Missouri, | USA | Meta Kansas City Data Center delivers high-capacity infrastructure, supports renewable energy initiatives, and contributes to the region's thriving technology ecosystem."
Missouri,Google Project Mica Campus,"Google | Interstate 435 and 169 Highway | 64165 | Kansas City | Missouri, | USA | Google Project Mica is a 500-acre data center campus in Kansas City, Missouri, planned to host five facilities totaling 1.56 million sq ft, with significant tax incentives."
Missouri,Meta Kansas City - Building 1,"Meta | 1800 NW 128 St | 64165 | Kansas City | Missouri, | USA | Meta Kansas City Data Center delivers high-capacity infrastructure, supports renewable energy initiatives, and contributes to the region's thriving technology ecosystem."
Missouri,Lumen Jackson 1,"Lumen | 111 E Capitol Street | 39201 | Jackson | Missouri, | USA | For all information regarding Products and Services for Level 3 Communications go to www.level3.com"
